x,y,z,yaw,velocity,change_flag
96.6513,629.7844,33.3325,-2.5631,5.3946,0
95.7272,629.1317,33.0122,-2.3567,5.1132,0
94.9834,628.4127,32.7563,-2.1717,3.5110,0
94.3786,627.5073,32.5042,-1.9750,3.5604,0
93.9070,626.5280,32.3175,-1.7924,4.4952,0
93.6733,625.5184,32.1521,-1.6607,5.9683,0
93.5514,624.4088,32.0205,-1.5643,7.2300,0
93.5454,623.3201,31.9220,-1.5010,8.1208,0
93.6131,622.0801,31.8382,-1.4562,9.2200,0
93.6987,621.0294,31.7788,-1.4329,9.9025,0
93.8142,619.8942,31.7104,-1.4274,10.3889,0
93.9087,618.6956,31.6263,-1.4369,10.9131,0
93.9904,617.4490,31.5589,-1.4524,11.4151,0
94.0604,616.1252,31.4543,-1.4620,12.2159,0
94.1031,615.0784,31.3794,-1.4648,12.6353,0
94.1331,613.9852,31.3027,-1.4711,13.3761,0
94.1744,612.8602,31.2098,-1.4782,13.3523,0
94.2073,611.7075,31.1308,-1.4852,14.1391,0
94.2352,610.5051,31.0355,-1.4924,14.5272,0
94.2476,609.2883,30.9435,-1.4988,14.7829,0
94.2554,607.9896,30.8578,-1.5006,15.7692,0
94.2757,606.6757,30.7480,-1.5014,15.6635,0
94.2843,605.3658,30.6400,-1.5058,15.8579,0
94.2788,603.9921,30.5325,-1.5094,16.7716,0
94.2910,602.6176,30.4509,-1.5133,16.2796,0
94.2842,601.2462,30.3564,-1.5179,16.4166,0
94.2688,599.8569,30.2436,-1.5218,16.5941,0
94.2592,598.4985,30.1389,-1.5248,16.2082,0
94.2333,597.1210,30.0385,-1.5281,16.3421,0
94.2166,595.7245,29.9253,-1.5309,16.6808,0
94.2034,594.3165,29.8144,-1.5332,16.8560,0
94.1708,592.9291,29.7136,-1.5339,16.3276,0
94.1453,591.6183,29.6011,-1.5347,15.3594,0
94.1102,590.3790,29.5033,-1.5362,14.1919,0
94.0845,589.2094,29.4073,-1.5392,13.7449,0
94.0541,588.1179,29.3186,-1.5422,12.9213,0
94.0198,587.1184,29.2351,-1.5440,11.3818,0
93.9894,585.9663,29.1498,-1.5468,9.5573,0
93.9470,584.7594,29.0632,-1.5531,7.8025,0
93.8881,583.6497,28.9729,-1.5604,5.4907,0
93.8350,582.5824,28.8778,-1.5702,4.0142,0
93.7871,581.5829,28.7731,-1.6036,3.8650,0
93.6914,580.5485,28.6759,-1.6643,4.5291,0
93.5325,579.4888,28.5411,-1.7538,6.5510,0
93.1326,578.5093,28.3964,-1.8553,7.8813,0
92.7070,577.4349,28.2130,-1.9678,8.5958,0
92.1918,576.5641,28.0555,-2.0700,9.9970,0
91.6172,575.6741,27.8425,-2.1708,9.3513,0
90.8959,574.8177,27.7144,-2.2778,10.1629,0
90.1175,574.0967,27.4465,-2.3783,10.2538,0
89.2907,573.3242,27.2588,-2.4925,10.2340,0
88.3165,572.7602,26.9176,-2.5907,10.7953,0
87.2675,572.2239,26.7217,-2.6891,11.2797,0
86.1178,571.7631,26.5380,-2.7882,11.3278,0
84.9533,571.3618,26.2810,-2.8817,11.4048,0
83.9644,571.1683,26.0887,-2.9449,12.3397,0
82.9651,571.0200,25.9088,-2.9972,11.9834,0
81.6600,570.9117,25.6590,-3.0527,11.8553,0
80.4077,570.9014,25.4328,-3.0997,10.9204,0
79.1966,570.9636,25.1915,-3.1272,10.8257,0
77.9957,571.0329,24.9567,3.1394,11.3561,0
76.7722,571.1258,24.7643,3.1330,10.6641,0
75.6357,571.1978,24.5786,3.1298,10.2284,0
74.5515,571.2722,24.3898,3.1260,9.0993,0
73.4559,571.3605,24.1675,3.1238,7.5296,0
72.3337,571.4061,23.9893,3.1238,5.7564,0
71.2579,571.4793,23.7841,3.1257,5.6907,0
70.2346,571.5389,23.5967,3.1264,6.6817,0
69.0580,571.6254,23.4107,3.1247,7.5031,0
67.8845,571.6937,23.1984,3.1378,6.6940,0
66.7533,571.7402,23.0072,-3.0910,6.8745,0
65.6930,571.7073,22.7878,-2.9859,6.2828,0
64.5528,571.5024,22.5674,-2.8083,6.0970,0
63.5787,571.1323,22.4200,-2.6247,4.4725,0
62.7155,570.6243,22.2976,-2.4423,2.3988,0
63.4758,571.3065,22.4202,-2.3839,4.0345,0
64.2560,572.0122,22.5654,-2.2929,3.3136,0
64.9495,572.7643,22.6918,-2.1423,1.3352,0
64.3727,571.8799,22.5941,-2.0320,3.1912,0
63.9209,570.9319,22.4892,-1.8893,2.1208,0
64.1832,571.9183,22.5253,-1.7745,2.6598,0
64.4271,572.9151,22.6049,-1.6309,1.3388,0
64.3931,571.9048,22.5932,-1.5517,3.0091,0
64.4068,570.8939,22.5711,-1.4254,1.0978,0
64.2374,571.9019,22.5621,-1.2785,1.4387,0
64.6678,570.9984,22.6274,-0.9344,3.4770,0
65.2917,570.2139,22.6995,-0.7577,4.6993,0
66.1591,569.4399,22.8049,-0.5600,6.7601,0
67.2160,568.8708,23.0006,-0.3767,7.5935,0
68.2101,568.4470,23.1570,-0.2574,7.2899,0
69.2669,568.1292,23.3147,-0.1745,8.0156,0
70.4138,567.8970,23.5124,-0.1072,7.6037,0
71.5265,567.7316,23.7507,-0.0651,6.5060,0
72.5965,567.6241,23.9411,-0.0301,5.9264,0
73.7138,567.5391,24.1607,0.0055,5.3645,0
74.8272,567.4998,24.3641,0.0230,5.6643,0
75.9950,567.4619,24.5705,0.0116,6.5849,0
77.0046,567.4396,24.7711,-0.0043,5.8891,0
78.0477,567.3752,24.9629,-0.0089,4.0103,0
79.0515,567.3259,25.1613,-0.0141,1.7589,0
80.0541,567.2598,25.3288,-0.0246,2.7698,0
81.0710,567.1644,25.5379,-0.0730,4.1416,0
82.1832,566.9863,25.7649,-0.1468,6.1070,0
83.2477,566.7172,25.9419,-0.2274,7.5424,0
84.2571,566.3826,26.1178,-0.3212,7.8729,0
85.3241,565.8765,26.2720,-0.4400,9.1424,0
86.2003,565.3066,26.4174,-0.5401,9.5400,0
87.0616,564.6270,26.5130,-0.6480,9.9838,0
87.8927,563.8412,26.6438,-0.7504,10.3204,0
88.6276,562.9579,26.7266,-0.8434,10.6030,0
89.3965,561.9611,26.8184,-0.9254,11.6053,0
90.0787,560.8355,26.9001,-1.0116,11.9439,0
90.5797,559.8820,26.9397,-1.0835,13.0865,0
