x,y,z,yaw,velocity,change_flag
536.1281,-610.6307,123.1227,-0.1369,22.6949,0
537.3120,-610.8500,123.4676,-0.1368,22.3510,0
538.5028,-611.0573,123.7305,-0.1374,21.8456,0
539.6660,-611.2618,124.0640,-0.1374,21.7229,0
540.7923,-611.4858,124.3772,-0.1376,20.8863,0
541.8596,-611.6821,124.6691,-0.1383,19.5725,0
542.8740,-611.8735,124.9316,-0.1392,18.6829,0
544.2744,-612.1386,125.3090,-0.1409,17.2014,0
545.5284,-612.3898,125.6326,-0.1427,14.7987,0
546.6233,-612.6040,125.9611,-0.1458,13.3514,0
547.8764,-612.8613,126.3106,-0.1569,10.7824,0
548.9798,-613.0974,126.6026,-0.1770,10.0991,0
550.0121,-613.3441,126.8830,-0.1964,9.2279,0
551.2093,-613.6447,127.2222,-0.2088,9.0298,0
552.2360,-613.8962,127.5020,-0.2153,9.6587,0
553.3013,-614.2046,127.8194,-0.2193,10.5805,0
554.5689,-614.5319,128.1650,-0.2224,12.6350,0
555.6021,-614.8250,128.4555,-0.2220,13.7752,0
556.7382,-615.1448,128.7768,-0.2193,14.9464,0
557.9631,-615.4946,129.1226,-0.2157,16.1188,0
559.2585,-615.8453,129.4818,-0.2106,16.9015,0
560.6693,-616.2183,129.8589,-0.2077,18.4984,0
561.6639,-616.5061,130.1374,-0.2059,19.1897,0
562.6827,-616.7727,130.4177,-0.2044,19.6920,0
563.7212,-617.0292,130.7103,-0.2026,19.8560,0
564.7631,-617.3110,130.9987,-0.2018,20.1191,0
565.8253,-617.6096,131.3123,-0.2004,20.4908,0
566.9210,-617.9068,131.6278,-0.2001,21.1664,0
568.0549,-618.1780,131.9234,-0.2013,21.3152,0
569.1536,-618.4375,132.2219,-0.2008,20.6456,0
570.2333,-618.7286,132.5073,-0.2005,20.7408,0
571.3520,-619.0226,132.7782,-0.2004,21.3074,0
572.4636,-619.3095,133.0599,-0.1973,21.0475,0
573.5435,-619.5841,133.3703,-0.1948,20.4666,0
574.6719,-619.8596,133.6349,-0.1902,21.3727,0
575.7983,-620.1258,133.9084,-0.1835,21.1175,0
576.9210,-620.3956,134.1908,-0.1750,21.6253,0
578.0585,-620.6285,134.4828,-0.1671,21.4062,0
