x,y,z,yaw,velocity,change_flag
84.0584,339.0446,12.6291,-1.5579,28.4876,0
83.9484,337.4395,12.5841,-1.5581,28.7721,0
83.8934,335.8227,12.4935,-1.5574,29.0284,0
83.8154,334.2122,12.4153,-1.5569,28.7881,0
83.7388,332.6374,12.3701,-1.5575,28.0679,0
83.6647,331.0843,12.2971,-1.5575,27.7582,0
83.5903,329.5227,12.2186,-1.5573,28.0217,0
83.5069,327.9267,12.1564,-1.5574,28.7723,0
83.4248,326.3115,12.1003,-1.5578,28.9536,0
83.3380,324.7038,12.0501,-1.5594,28.4917,0
83.2642,323.1367,11.9932,-1.5600,28.0051,0
83.1703,321.5735,11.9563,-1.5613,27.9149,0
83.0810,319.9937,11.8886,-1.5630,28.5390,0
83.0072,318.3739,11.8301,-1.5630,28.9233,0
82.9111,316.7906,11.7862,-1.5637,28.3220,0
82.8202,315.2012,11.7356,-1.5639,28.4121,0
82.7392,313.6113,11.6842,-1.5637,28.4769,0
82.6457,312.0219,11.6391,-1.5639,28.5204,0
82.5477,310.4555,11.5871,-1.5641,28.0306,0
82.4429,308.7920,11.5671,-1.5630,30.0046,0
82.3286,307.1497,11.5233,-1.5656,28.8807,0
82.2175,305.6179,11.5114,-1.5683,27.0632,0
82.1391,304.1150,11.4661,-1.5704,26.7910,0
82.0474,302.6393,11.4064,-1.5714,26.3992,0
81.9590,301.2028,11.3753,-1.5708,25.5613,0
81.8629,299.8009,11.3801,-1.5708,25.2210,0
81.7617,298.3640,11.3536,-1.5701,25.7672,0
81.6750,296.9300,11.3304,-1.5706,25.3846,0
81.5923,295.5447,11.2894,-1.5707,24.6522,0
81.5001,294.2109,11.3057,-1.5711,23.6226,0
81.4122,292.8918,11.2715,-1.5716,23.7873,0
81.3167,291.5351,11.2313,-1.5722,24.3323,0
81.2316,290.1970,11.2226,-1.5731,23.6777,0
81.1455,288.8885,11.1886,-1.5727,23.3534,0
81.0575,287.6022,11.1667,-1.5733,22.9393,0
80.9602,286.3406,11.1368,-1.5744,22.4209,0
80.8498,285.1017,11.1821,-1.5781,22.1330,0
80.7074,283.8767,11.2478,-1.5836,22.3194,0
80.6542,282.5934,11.1093,-1.5845,23.2754,0
80.6386,281.2676,10.9785,-1.5799,23.8932,0
80.5619,280.0468,11.0113,-1.5775,20.6897,0
80.3831,279.0031,11.1103,-1.5766,18.9104,0
80.3093,277.8868,11.1281,-1.5754,20.3810,0
80.2753,276.6677,11.0482,-1.5726,22.1638,0
80.1992,275.5103,10.9414,-1.5635,20.1993,0
80.1181,274.4590,11.0768,-1.5630,18.8972,0
80.0377,273.3694,11.0814,-1.5677,19.8751,0
79.9825,272.1994,11.0242,-1.5726,21.3230,0
79.9162,270.9922,10.9612,-1.5703,21.4309,0
79.8440,269.8288,10.9783,-1.5703,20.5529,0
79.7763,268.6422,10.9829,-1.5701,21.2910,0
79.7246,267.4330,10.9924,-1.5695,21.9140,0
79.6484,266.1845,10.9896,-1.5699,22.5423,0
79.5772,264.9217,10.9705,-1.5701,22.7194,0
79.5060,263.6507,10.9703,-1.5698,22.7299,0
79.4205,262.3714,10.9793,-1.5697,22.9332,0
79.3371,261.0706,10.9939,-1.5683,23.4424,0
79.2639,259.7671,11.0077,-1.5670,23.1208,0
79.1942,258.4839,11.0086,-1.5658,22.9535,0
79.1325,257.1731,11.0140,-1.5648,23.7130,0
